row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19032900,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,14,A4230,CPT/HCPCS,INFUS SET EXT INSULIN PUMP NONNDLE,243,DME and supplies,49,147,"$11,187.24",$799.08,$764.65,"$11,187.24",$799.08,$764.65,$0.00,$0.00,$0.00
19035540,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,13,73650,CPT/HCPCS,X-RAY EXAM OF HEEL,226,Radiology - Diagnostic (other),20,150,$351.03,$27.00,$18.64,$347.83,$26.75,$18.64,$3.20,$0.24,$0.00
19036908,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,26,99316,CPT/HCPCS,NURSING FAC DISCHARGE DAY,236,"Non-hospital-based care (home health, hospice)",28,295,"$1,253.49",$48.21,$68.90,"$1,253.49",$48.21,$68.90,$0.00,$0.00,$0.00
19761083,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,14,0410,REV,Respiratory SVC,50016,Respiratory and pulmonary services,16,123,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
19763435,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,18,J7613,CPT/HCPCS,ALBUTEROL INHAL NON-CP U DOSE 1 MG,240,"Medications (injections, infusions, other forms)",19,205,$1.58,$0.08,$0.08,$1.58,$0.08,$0.08,$0.00,$0.00,$0.00
19767227,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,48,0270,REV,Med-Sur Supplies,50007,Medical and surgical supplies,76,556,"$2,383.78",$49.66,$0.00,"$1,880.58",$39.17,$0.00,$503.20,$10.48,$0.00
19769939,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,325,85025,CPT/HCPCS,COMPLETE CBC W/AUTO DIFF WBC,233,Laboratory - Chemistry and hematology,"1,039","3,675","$5,665.05",$17.43,$0.00,"$5,665.05",$17.43,$0.00,$0.00,$0.00,$0.00
19776107,2019,041,Douglas,MEDICARE,3,45 - 64 years,F,12,87328,CPT/HCPCS,CRYPTOSPORIDIUM AG IA,206,"Microscopic examination (e.g., lab, toxicology)",13,144,$83.00,$6.91,$6.77,$83.00,$6.91,$6.77,$0.00,$0.00,$0.00
19778723,2019,041,Douglas,MEDICARE,3,45 - 64 years,M,13,Q9966,CPT/HCPCS,LOCM 200-299 MG/ML I CONC PER ML,243,DME and supplies,20,152,$7.00,$0.53,$0.00,$5.57,$0.42,$0.00,$1.43,$0.11,$0.00
19781603,2019,041,Douglas,MEDICARE,4,65 - 74 years,F,11,T4535,CPT/HCPCS,DISPBL LINER/PAD/UNDGRMNT INCONT EA,243,DME and supplies,66,132,"$5,990.36",$544.57,$195.20,"$5,990.36",$544.57,$195.20,$0.00,$0.00,$0.00
19784027,2019,041,Douglas,MEDICARE,4,65 - 74 years,M,15,J2795,CPT/HCPCS,INJ ROPIVACAINE HYDROCHLORID 1 MG,240,"Medications (injections, infusions, other forms)",17,180,$45.91,$3.06,$0.00,$25.57,$1.70,$0.00,$20.34,$1.35,$0.00
19786379,2019,041,Douglas,MEDICARE,5,75 years and older,F,85,A0130,CPT/HCPCS,NONEMERG TRNSPRT: WHEELCHAIR VAN,239,"Transportation - Patient, provider, equipment",978,887,"$17,733.16",$208.62,$90.00,"$17,733.16",$208.62,$90.00,$0.00,$0.00,$0.00
19788875,2019,041,Douglas,MEDICARE,5,75 years and older,M,654,93010,CPT/HCPCS,ELECTROCARDIOGRAM REPORT,202,Electrocardiogram,"1,310","7,468","$10,586.84",$16.18,$8.43,"$8,808.91",$13.46,$8.27,"$1,777.93",$2.71,$1.69
19019369,2019,003,Anoka,COMMERCIAL,5,75 years and older,M,22,84520,CPT/HCPCS,ASSAY OF UREA NITROGEN,233,Laboratory - Chemistry and hematology,54,264,$104.24,$4.73,$0.00,$99.85,$4.53,$0.00,$4.39,$0.19,$0.00
19021673,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,13,86663,CPT/HCPCS,EPSTEIN-BARR ANTIBODY,235,Laboratory - Other,16,147,$223.04,$17.15,$16.30,$223.04,$17.15,$16.30,$0.00,$0.00,$0.00
19023113,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,87,T2025,CPT/HCPCS,WAIVER SERVICES; NOS,237,Ancillary services,"13,604","1,034","$764,907.56","$8,792.04","$9,075.56","$764,907.56","$8,792.04","$9,075.56",$0.00,$0.00,$0.00
19024841,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,259",90837,CPT/HCPCS,PSYTX W PT 60 MINUTES,218,"Psychological and psychiatric evaluation, therapy","11,816","14,471","$1,444,864.92","$1,147.62",$650.26,"$1,443,675.88","$1,146.68",$650.26,"$1,189.04",$0.94,$0.00
19026953,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,111,36592,CPT/HCPCS,COLLECT BLOOD FROM PICC,63,Cardiovascular procedures - Therapeutic (other),145,"1,122","$7,603.17",$68.49,$0.00,"$7,524.97",$67.79,$0.00,$78.20,$0.70,$0.00
19028921,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,12,96368,CPT/HCPCS,THER/DIAG CONCURRENT INF,231,Therapeutic procedures - Other,34,137,$134.86,$11.23,$0.00,$134.86,$11.23,$0.00,$0.00,$0.00,$0.00
19030481,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,76,0255,REV,Drugs/Incident RAD,50008,Pharmacy and IV services,99,766,"$1,244.96",$16.38,$0.00,"$1,238.56",$16.29,$0.00,$6.40,$0.08,$0.00
19032785,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,121,99217,CPT/HCPCS,OBSERVATION CARE DISCHARGE,301,Observation care services,143,"1,334","$7,639.93",$63.13,$52.85,"$7,461.93",$61.66,$52.84,$178.00,$1.47,$0.00
19035473,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,39,72110,CPT/HCPCS,X-RAY EXAM L-2 SPINE 4/>VWS,226,Radiology - Diagnostic (other),45,446,"$1,293.07",$33.15,$34.49,"$1,293.07",$33.15,$34.49,$0.00,$0.00,$0.00
19036841,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,192,99000,CPT/HCPCS,SPECIMEN HANDLING OFFICE-LAB,237,Ancillary services,226,"2,215","$2,313.29",$12.04,$12.00,"$2,313.29",$12.04,$12.00,$0.00,$0.00,$0.00
19039380,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,16,51702,CPT/HCPCS,INSERT TEMP BLADDER CATH,108,Indwelling catheter,29,169,$513.41,$32.08,$7.74,$510.41,$31.90,$7.74,$3.00,$0.18,$0.00
19040988,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,904,99284,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,"2,021","9,839","$440,326.09",$487.08,$334.12,"$436,662.87",$483.03,$330.62,"$3,663.22",$4.05,$0.00
19043724,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,24,H2015,CPT/HCPCS,COMP CMTY SUPPORT SRVC PER 15 MIN,219,"Alcohol and drug management, treatment, and rehab.",715,288,"$71,467.20","$2,977.80","$2,242.15","$67,882.42","$2,828.43","$2,242.15","$3,584.78",$149.36,$0.00
19047732,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,27,S5130,CPT/HCPCS,HOMEMAKER SERVICE NOS; PER 15 MIN,236,"Non-hospital-based care (home health, hospice)","1,295",303,"$67,573.15","$2,502.70","$1,132.56","$67,569.95","$2,502.59","$1,132.56",$3.20,$0.11,$0.00
19051284,2019,003,Anoka,MEDICARE,2,19 - 44 years,M,29,87591,CPT/HCPCS,N.GONORRHOEAE DNA AMP PROB,206,"Microscopic examination (e.g., lab, toxicology)",39,348,$348.35,$12.01,$0.00,$348.35,$12.01,$0.00,$0.00,$0.00,$0.00
19054788,2019,003,Anoka,MEDICARE,3,45 - 64 years,F,21,92552,CPT/HCPCS,PURE TONE AUDIOMETRY AIR,220,Ophthalmologic/otologic diagnosis and treatment,23,252,$572.18,$27.24,$31.67,$427.30,$20.34,$25.23,$144.88,$6.89,$6.44
19057740,2019,003,Anoka,MEDICARE,3,45 - 64 years,M,19,64415,CPT/HCPCS,NJX AA&/STRD BRACH PLEXUS,8,Nervous system procedures - Therapeutic (other),31,228,"$1,207.64",$63.56,$63.80,"$1,019.88",$53.67,$50.85,$187.76,$9.88,$6.47
19059276,2019,003,Anoka,MEDICARE,3,45 - 64 years,M,21,A4358,CPT/HCPCS,URINARY LEG BAG; VINYL W/WO TUBE EA,243,DME and supplies,139,244,"$1,974.37",$94.01,$74.00,"$1,406.85",$66.99,$58.95,$567.52,$27.02,$15.05
19062612,2019,003,Anoka,MEDICARE,4,65 - 74 years,F,51,76098,CPT/HCPCS,X-RAY EXAM SURGICAL SPECIMEN,226,Radiology - Diagnostic (other),91,612,$514.95,$10.09,$8.07,$449.23,$8.80,$7.92,$65.72,$1.28,$1.21
19063836,2019,003,Anoka,MEDICARE,4,65 - 74 years,F,102,95810,CPT/HCPCS,POLYSOM 6/> YRS 4/> PARAM,7,Nervous system procedures - Diagnostic (other),125,"1,214","$69,420.92",$680.59,$624.86,"$60,348.03",$591.64,$500.25,"$9,072.89",$88.94,$93.97
19065108,2019,003,Anoka,MEDICARE,4,65 - 74 years,F,89,J7323,CPT/HCPCS,HYALURONAN/DERIV EUFLEXXA IA INJ PD,240,"Medications (injections, infusions, other forms)",309,"1,068","$57,435.51",$645.34,$454.68,"$45,972.06",$516.54,$364.53,"$11,463.45",$128.80,$95.91
19067436,2019,003,Anoka,MEDICARE,4,65 - 74 years,M,17,64490,CPT/HCPCS,INJ PARAVERT F JNT C/T 1 LEV,8,Nervous system procedures - Therapeutic (other),48,195,"$12,833.45",$754.90,$561.56,"$9,633.74",$566.69,$395.64,"$3,199.71",$188.21,$150.00
19068804,2019,003,Anoka,MEDICARE,4,65 - 74 years,M,21,93288,CPT/HCPCS,INTERROG EVL PM/LDLS PM IP,203,Electrographic cardiac monitoring,30,252,"$1,341.08",$63.86,$44.54,"$1,144.29",$54.49,$35.61,$196.79,$9.37,$8.93
19090838,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,22,99462,CPT/HCPCS,SBSQ NB EM PER DAY HOSP,302,Hospital inpatient services,34,139,$981.15,$44.59,$33.23,$981.15,$44.59,$33.23,$0.00,$0.00,$0.00
19092782,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,120,0722,REV,Delivery Room,50004,Labor and delivery room services,120,"1,275","$2,308.67",$19.23,$0.00,"$2,308.67",$19.23,$0.00,$0.00,$0.00,$0.00
19095710,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,471,G0463,CPT/HCPCS,HOS OP CLIN VISIT ASSESS & MGMT PT,300,Office/outpatient services - Office visits,"1,610","4,967","$152,874.00",$324.57,$214.27,"$152,803.60",$324.42,$213.27,$70.40,$0.14,$0.00
19098950,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,32,85652,CPT/HCPCS,RBC SED RATE AUTOMATED,233,Laboratory - Chemistry and hematology,43,374,$72.62,$2.26,$0.00,$72.62,$2.26,$0.00,$0.00,$0.00,$0.00
19103798,2019,005,Becker,MEDICARE,2,19 - 44 years,M,15,J2250,CPT/HCPCS,INJECTION MIDAZOLAM HCL PER 1 MG,240,"Medications (injections, infusions, other forms)",24,180,$11.34,$0.75,$0.00,$9.05,$0.60,$0.00,$2.29,$0.15,$0.00
19106582,2019,005,Becker,MEDICARE,3,45 - 64 years,M,43,73030,CPT/HCPCS,X-RAY EXAM OF SHOULDER,226,Radiology - Diagnostic (other),126,507,"$5,052.60",$117.50,$30.41,"$3,896.18",$90.60,$24.32,"$1,156.42",$26.89,$13.73
19109198,2019,005,Becker,MEDICARE,4,65 - 74 years,F,45,86038,CPT/HCPCS,ANTINUCLEAR ANTIBODIES,235,Laboratory - Other,52,540,$349.47,$7.76,$0.00,$346.09,$7.69,$0.00,$3.38,$0.07,$0.00
19111862,2019,005,Becker,MEDICARE,4,65 - 74 years,M,48,84100,CPT/HCPCS,ASSAY OF PHOSPHORUS,233,Laboratory - Chemistry and hematology,85,561,$148.80,$3.10,$0.00,$148.80,$3.10,$0.00,$0.00,$0.00,$0.00
19114238,2019,005,Becker,MEDICARE,5,75 years and older,F,331,71045,CPT/HCPCS,X-RAY EXAM CHEST 1 VIEW,183,X-ray - Chest (routine),"1,191","3,678","$15,377.27",$46.45,$18.07,"$13,621.20",$41.15,$14.40,"$1,756.07",$5.30,$1.83
19116542,2019,005,Becker,MEDICARE,5,75 years and older,M,16,31575,CPT/HCPCS,DIAGNOSTIC LARYNGOSCOPY,35,Tracheoscopy and laryngoscopy with biopsy,31,192,"$2,197.00",$137.31,$113.77,"$1,571.18",$98.19,$73.03,$625.82,$39.11,$13.34
19119230,2019,007,Beltrami,COMMERCIAL,1,18 years and under,F,35,99284,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,45,408,"$16,681.07",$476.60,$251.06,"$7,496.46",$214.18,$171.81,"$9,184.61",$262.41,$128.25
19123118,2019,007,Beltrami,COMMERCIAL,3,45 - 64 years,F,133,81001,CPT/HCPCS,URINALYSIS AUTO W/SCOPE,206,"Microscopic examination (e.g., lab, toxicology)",184,"1,573","$11,699.32",$87.96,$77.80,"$5,890.20",$44.28,$0.00,"$5,809.12",$43.67,$31.00
19127270,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,58,73630,CPT/HCPCS,X-RAY EXAM OF FOOT,226,Radiology - Diagnostic (other),156,682,"$3,964.72",$68.35,$69.78,"$3,964.72",$68.35,$69.78,$0.00,$0.00,$0.00
19129526,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,14,99479,CPT/HCPCS,IC LBW INF 1500-2500 G SUBSQ,305,Critical care services,161,90,"$15,019.77","$1,072.84","$1,114.17","$15,019.77","$1,072.84","$1,114.17",$0.00,$0.00,$0.00
19131950,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,H0018,CPT/HCPCS,BHVAL HLTH; SHRT-TERM RES PER DIEM,219,"Alcohol and drug management, treatment, and rehab.",59,116,"$39,572.03","$3,597.45","$3,894.30","$39,568.83","$3,597.16","$3,894.30",$3.20,$0.29,$0.00
19135214,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,59,76705,CPT/HCPCS,ECHO EXAM OF ABDOMEN,196,Ultrasound - Abdomen/retroperitoneum - Diagnostic,95,635,"$4,760.09",$80.67,$22.68,"$4,605.09",$78.05,$22.68,$155.00,$2.62,$0.00
19137566,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,19,76937,CPT/HCPCS,US GUIDE VASCULAR ACCESS,197,Ultrasound - Diagnostic (other),29,181,$243.78,$12.83,$10.14,$243.78,$12.83,$10.14,$0.00,$0.00,$0.00
19140590,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,21,99283,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,37,241,"$1,231.60",$58.64,$44.94,"$1,228.40",$58.49,$44.94,$3.20,$0.15,$0.00
19144478,2019,007,Beltrami,MEDICARE,2,19 - 44 years,M,24,A0425,CPT/HCPCS,GROUND MILEAGE PER STATUTE MILE,239,"Transportation - Patient, provider, equipment",56,288,"$16,358.90",$681.62,$199.44,"$13,117.79",$546.57,$158.90,"$3,241.11",$135.04,$40.54
19148534,2019,007,Beltrami,MEDICARE,3,45 - 64 years,M,68,G0103,CPT/HCPCS,PROSTATE CANCER SCREENING; PSA TEST,233,Laboratory - Chemistry and hematology,78,774,"$1,291.47",$18.99,$0.00,"$1,174.74",$17.27,$0.00,$116.73,$1.71,$0.00
19151606,2019,007,Beltrami,MEDICARE,4,65 - 74 years,F,26,Q0091,CPT/HCPCS,SCR PAP SMER; OBTAIN PREP&CONVY-LAB,234,Pathology,54,312,"$1,383.24",$53.20,$18.93,"$1,359.89",$52.30,$18.93,$23.35,$0.89,$0.00
19153958,2019,007,Beltrami,MEDICARE,4,65 - 74 years,M,159,J2250,CPT/HCPCS,INJECTION MIDAZOLAM HCL PER 1 MG,240,"Medications (injections, infusions, other forms)",214,"1,903",$38.20,$0.24,$0.00,$36.49,$0.22,$0.00,$1.71,$0.01,$0.00
19156574,2019,007,Beltrami,MEDICARE,5,75 years and older,F,12,J0585,CPT/HCPCS,BOTULINUM TOXIN TYPE A PER UNIT,240,"Medications (injections, infusions, other forms)",33,144,"$1,666.60",$138.88,$0.00,"$1,445.94",$120.49,$0.00,$220.66,$18.38,$0.00
19158734,2019,007,Beltrami,MEDICARE,5,75 years and older,M,56,99308,CPT/HCPCS,NURSING FAC CARE SUBSEQ,236,"Non-hospital-based care (home health, hospice)",147,602,"$9,252.77",$165.22,$136.03,"$6,924.00",$123.64,$87.72,"$2,328.77",$41.58,$13.67
19162694,2019,009,Benton,COMMERCIAL,2,19 - 44 years,F,25,82105,CPT/HCPCS,ALPHA-FETOPROTEIN SERUM,233,Laboratory - Chemistry and hematology,33,299,$890.30,$35.61,$22.89,$834.48,$33.37,$22.89,$55.82,$2.23,$0.00
19165454,2019,009,Benton,COMMERCIAL,3,45 - 64 years,F,40,0360,REV,OR Services,50006,Operating room services,45,472,"$206,392.99","$5,159.82",$0.00,"$206,392.99","$5,159.82",$0.00,$0.00,$0.00,$0.00
19168574,2019,009,Benton,COMMERCIAL,3,45 - 64 years,M,100,90750,CPT/HCPCS,HZV VACC RECOMBINANT IM,228,Prophylactic vaccinations and inoculations,133,"1,180","$20,187.25",$201.87,$157.37,"$20,187.25",$201.87,$157.37,$0.00,$0.00,$0.00
19173590,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,12,80307,CPT/HCPCS,DRUG TEST PRSMV CHEM ANLYZR,235,Laboratory - Other,14,142,$729.90,$60.82,$65.27,$729.90,$60.82,$65.27,$0.00,$0.00,$0.00
19175438,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,103,86850,CPT/HCPCS,RBC ANTIBODY SCREEN,235,Laboratory - Other,119,"1,127","$1,088.81",$10.57,$9.97,"$1,088.81",$10.57,$9.97,$0.00,$0.00,$0.00
19178894,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,59,90837,CPT/HCPCS,PSYTX W PT 60 MINUTES,218,"Psychological and psychiatric evaluation, therapy",648,693,"$62,160.81","$1,053.57",$674.48,"$62,125.61","$1,052.97",$674.48,$35.20,$0.59,$0.00
19184918,2019,009,Benton,MEDICARE,3,45 - 64 years,F,32,83540,CPT/HCPCS,ASSAY OF IRON,233,Laboratory - Chemistry and hematology,60,384,$263.67,$8.23,$7.05,$262.23,$8.19,$7.05,$1.44,$0.04,$0.00
19189118,2019,009,Benton,MEDICARE,4,65 - 74 years,F,17,96376,CPT/HCPCS,TX/PRO/DX INJ SAME DRUG ADON,231,Therapeutic procedures - Other,19,203,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
19192862,2019,009,Benton,MEDICARE,5,75 years and older,F,102,77080,CPT/HCPCS,DXA BONE DENSITY AXIAL,226,Radiology - Diagnostic (other),180,"1,224","$4,179.72",$40.97,$40.50,"$4,160.97",$40.79,$40.50,$18.75,$0.18,$0.00
19195478,2019,009,Benton,MEDICARE,5,75 years and older,M,32,90688,CPT/HCPCS,IIV4 VACCINE SPLT 0.5 ML IM,228,Prophylactic vaccinations and inoculations,32,383,$755.48,$23.60,$17.84,$755.48,$23.60,$17.84,$0.00,$0.00,$0.00
19200638,2019,011,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,59410,CPT/HCPCS,OBSTETRICAL CARE,135,"Delivery - Forceps, vacuum, and breech",11,129,"$7,369.91",$669.99,$702.58,"$7,369.91",$669.99,$702.58,$0.00,$0.00,$0.00
19206254,2019,011,Big Stone,MEDICARE,4,65 - 74 years,F,22,0360,REV,OR Services,50006,Operating room services,26,252,"$12,188.18",$554.00,$0.00,"$9,472.78",$430.58,$0.00,"$2,715.40",$123.42,$0.00
19210718,2019,011,Big Stone,MEDICARE,5,75 years and older,M,60,83880,CPT/HCPCS,ASSAY OF NATRIURETIC PEPTIDE,233,Laboratory - Chemistry and hematology,104,641,"$3,404.43",$56.74,$0.00,"$3,316.23",$55.27,$0.00,$88.20,$1.47,$0.00
19213718,2019,013,Blue Earth,COMMERCIAL,2,19 - 44 years,F,15,76536,CPT/HCPCS,US EXAM OF HEAD AND NECK,192,Ultrasound - Head and neck - Diagnostic,19,169,"$5,489.92",$365.99,$375.33,"$2,066.72",$137.78,$8.06,"$3,423.20",$228.21,$154.80
19216886,2019,013,Blue Earth,COMMERCIAL,3,45 - 64 years,F,14,83001,CPT/HCPCS,ASSAY OF GONADOTROPIN (FSH),233,Laboratory - Chemistry and hematology,18,168,"$1,216.76",$86.91,$68.32,$808.86,$57.77,$39.21,$407.90,$29.13,$0.00
19221830,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,42,90685,CPT/HCPCS,IIV4 VACC NO PRSV 0.25 ML IM,228,Prophylactic vaccinations and inoculations,51,481,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
19224326,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,22,0420,REV,Physical Therapy,50020,"Physical, occupational, and speech therapy",29,233,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
19226390,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,32,J2370,CPT/HCPCS,INJECTION PHENYLEPHRINE HCL TO 1 ML,240,"Medications (injections, infusions, other forms)",34,359,$62.57,$1.95,$0.00,$62.57,$1.95,$0.00,$0.00,$0.00,$0.00
19229414,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,15,64405,CPT/HCPCS,NJX AA&/STRD GR OCPL NRV,8,Nervous system procedures - Therapeutic (other),55,174,"$2,971.48",$198.09,$78.31,"$2,953.48",$196.89,$75.31,$18.00,$1.20,$0.00
19232342,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,72,86140,CPT/HCPCS,C-REACTIVE PROTEIN,235,Laboratory - Other,99,838,$918.43,$12.75,$5.80,$918.43,$12.75,$5.80,$0.00,$0.00,$0.00
19235966,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,33,36415,CPT/HCPCS,ROUTINE VENIPUNCTURE,235,Laboratory - Other,117,372,$75.75,$2.29,$0.00,$75.75,$2.29,$0.00,$0.00,$0.00,$0.00
19239902,2019,013,Blue Earth,MEDICARE,3,45 - 64 years,F,44,85018,CPT/HCPCS,HEMOGLOBIN,233,Laboratory - Chemistry and hematology,59,512,$57.97,$1.31,$0.00,$55.73,$1.26,$0.00,$2.24,$0.05,$0.00
19242854,2019,013,Blue Earth,MEDICARE,3,45 - 64 years,M,17,A5500,CPT/HCPCS,DM ONLY CSTM PREP SHOE MX DNS INSRT,243,DME and supplies,36,204,"$2,306.44",$135.67,$144.08,"$1,925.80",$113.28,$114.80,$380.64,$22.39,$29.28
19245158,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,F,15,92285,CPT/HCPCS,EYE PHOTOGRAPHY,220,Ophthalmologic/otologic diagnosis and treatment,18,180,$288.07,$19.20,$17.98,$239.02,$15.93,$17.36,$49.05,$3.27,$3.60
19247918,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,M,16,87045,CPT/HCPCS,FECES CULTURE AEROBIC BACT,206,"Microscopic examination (e.g., lab, toxicology)",21,192,$217.40,$13.58,$10.28,$217.40,$13.58,$10.28,$0.00,$0.00,$0.00
19249502,2019,013,Blue Earth,MEDICARE,5,75 years and older,F,67,0390,REV,Blood/Admin/Stor,50010,Blood and blood components,71,737,"$1,547.10",$23.09,$0.00,"$1,547.10",$23.09,$0.00,$0.00,$0.00,$0.00
19021217,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,35,76506,CPT/HCPCS,ECHO EXAM OF HEAD,192,Ultrasound - Head and neck - Diagnostic,131,258,"$4,130.10",$118.00,$42.44,"$4,130.10",$118.00,$42.44,$0.00,$0.00,$0.00
19022273,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,237,99233,CPT/HCPCS,SUBSEQUENT HOSPITAL CARE,302,Hospital inpatient services,"1,621","2,537","$129,877.18",$548.00,$209.94,"$129,877.18",$548.00,$209.94,$0.00,$0.00,$0.00
19024481,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,38,84484,CPT/HCPCS,ASSAY OF TROPONIN QUANT,233,Laboratory - Chemistry and hematology,50,417,$373.14,$9.81,$0.00,$373.14,$9.81,$0.00,$0.00,$0.00,$0.00
19025825,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,41,K0739,CPT/HCPCS,REPR/SRVC DME NOT O2 PER 15 MINS,243,DME and supplies,87,486,"$5,723.03",$139.58,$96.88,"$5,723.03",$139.58,$96.88,$0.00,$0.00,$0.00
19028129,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,115,83880,CPT/HCPCS,ASSAY OF NATRIURETIC PEPTIDE,233,Laboratory - Chemistry and hematology,136,"1,305","$3,341.73",$29.05,$0.00,"$3,341.73",$29.05,$0.00,$0.00,$0.00,$0.00
19030001,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,20,L2999,CPT/HCPCS,LOWER EXTREMITY ORTHOSES NOS,243,DME and supplies,22,229,$275.35,$13.76,$8.80,$275.35,$13.76,$8.80,$0.00,$0.00,$0.00
19032089,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,28,86003,CPT/HCPCS,ALLG SPEC IGE CRUDE XTRC EA,235,Laboratory - Other,34,288,"$1,645.96",$58.78,$26.58,"$1,645.96",$58.78,$26.58,$0.00,$0.00,$0.00
19034105,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,641,0120,REV,Room-Board/Semi-pvt,50001,Room and board (non-nursery) services,"1,017","6,993","$7,014,549.72","$10,943.13","$6,851.16","$6,992,690.92","$10,909.03","$6,700.00","$21,858.80",$34.10,$0.00
